date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:37	33823/33823	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-E8F21AB6-2A83-7FCC-7286-D9FCC73B2088lar_03.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-E8F21AB6-2A83-7FCC-7286-D9FCC73B2088lar_03.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:37	218300/218300	U-----	200	untouched ('')	image/jpeg	date:Wed,%2029%20Oct%202014%2013:59:07%20GMT	http://groupeleblancgroup.com/upload/photo/1-EA48BAA0-C745-CF73-2C25-3AA3CA22AFAFlar_02.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-EA48BAA0-C745-CF73-2C25-3AA3CA22AFAFlar_02.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:38	140912/140912	U-----	200	untouched ('')	image/jpeg	date:Wed,%2025%20Nov%202015%2019:18:37%20GMT	http://groupeleblancgroup.com/upload/photo/14U6X0FXZRKK380FYJGK-4.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/14U6X0FXZRKK380FYJGK-4.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:38	46502/46502	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/181486B7-D164-F166-403A-6EC3F115EBD3_Section%20services.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/181486B7-D164-F166-403A-6EC3F115EBD3_Section%20services.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:38	97421/97421	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/19D45A06-73BD-FAD1-EE4E-5E01E64B639B-multi498.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/19D45A06-73BD-FAD1-EE4E-5E01E64B639B-multi498.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:39	31030/31030	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1F082D29-8AF1-4835-AE12-5B163F47F93D_1-D401EB76-79C6-0D2B-AFBC-10D158F40ECDlau_1.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1F082D29-8AF1-4835-AE12-5B163F47F93D_1-D401EB76-79C6-0D2B-AFBC-10D158F40ECDlau_1.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:39	210945/210945	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2014:15:10%20GMT	http://groupeleblancgroup.com/upload/photo/22L9DEWNRCIVYALNKYEP-_0005__MG_0827.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/22L9DEWNRCIVYALNKYEP-_0005__MG_0827.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:39	29201/29201	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/299B717F-F2C5-D11E-146C-FCFA749E0554_Section%20archive%202.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/299B717F-F2C5-D11E-146C-FCFA749E0554_Section%20archive%202.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:40	41330/41330	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/2E03A8D2-419D-EE50-2D55-4E46E3EDA121-multi945.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/2E03A8D2-419D-EE50-2D55-4E46E3EDA121-multi945.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:40	153842/153842	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2019:09:39%20GMT	http://groupeleblancgroup.com/upload/photo/2H6WXQQY7OXY0RINIV0Q-_0009__MG_0925.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/2H6WXQQY7OXY0RINIV0Q-_0009__MG_0925.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:40	205438/205438	U-----	200	untouched ('')	image/jpeg	date:Wed,%2025%20Nov%202015%2019:11:55%20GMT	http://groupeleblancgroup.com/upload/photo/2O8B70TDAGS9W8AB71VA-1.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/2O8B70TDAGS9W8AB71VA-1.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:41	97643/97643	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/354D701D-0EE9-13B7-1C41-724A97E2E147-multi385.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/354D701D-0EE9-13B7-1C41-724A97E2E147-multi385.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:41	69714/69714	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2007:03:49%20GMT	http://groupeleblancgroup.com/upload/photo/35QNXW2G6B34TMJVBHSIJEZDYHKS5D.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/35QNXW2G6B34TMJVBHSIJEZDYHKS5D.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:41	176504/176504	U-----	200	untouched ('')	image/jpeg	date:Wed,%2029%20Oct%202014%2013:59:06%20GMT	http://groupeleblancgroup.com/upload/photo/36F33048-930E-C133-E28C-99ECDB3979AA-multi953.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/36F33048-930E-C133-E28C-99ECDB3979AA-multi953.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:42	154201/154201	U-----	200	untouched ('')	image/jpeg	date:Wed,%2025%20Nov%202015%2019:30:35%20GMT	http://groupeleblancgroup.com/upload/photo/37OOGFNGB1TT4ZCJQ5W7-15.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/37OOGFNGB1TT4ZCJQ5W7-15.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:42	138327/138327	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/3E03923E-3E23-998B-9DEA-D9C25ACCAC9E-multi260.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/3E03923E-3E23-998B-9DEA-D9C25ACCAC9E-multi260.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:43	69714/69714	U-----	200	untouched ('')	image/jpeg	date:Fri,%2031%20Oct%202014%2006:58:00%20GMT	http://groupeleblancgroup.com/upload/photo/3EE0ZDRYJFT3ABQ9FNXISY8V0142TQ.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/3EE0ZDRYJFT3ABQ9FNXISY8V0142TQ.jpg	(from http://groupeleblancgroup.com/upload/photo/)
